route_id,trip_headsign,direction_id,day,start_time,end_time,load_date
TMP 2D,Kota Baru Parahyangan - Alun Alun Bandung,1,Saturday,5:00:00,20:00:00,2024-04-26
TMP 3D,Baleendah - BEC,0,Sunday,4:30:00,20:00:00,2024-04-26
TMP 3D,Baleendah - BEC,0,Monday,4:30:00,20:00:00,2024-04-26
TMP 3D,Baleendah - BEC,0,Tuesday,4:30:00,20:00:00,2024-04-26
TMP 3D,Baleendah - BEC,0,Wednesday,4:30:00,20:00:00,2024-04-26
TMP 3D,Baleendah - BEC,0,Thursday,4:30:00,20:00:00,2024-04-26
TMP 3D,Baleendah - BEC,0,Friday,4:30:00,20:00:00,2024-04-26
TMP 3D,Baleendah - BEC,0,Saturday,4:30:00,20:00:00,2024-04-26
TMP 3D,BEC - Baleendah,1,Sunday,5:00:00,21:00:00,2024-04-26
TMP 3D,BEC - Baleendah,1,Monday,5:00:00,21:00:00,2024-04-26
TMP 3D,BEC - Baleendah,1,Tuesday,5:00:00,21:00:00,2024-04-26
TMP 3D,BEC - Baleendah,1,Wednesday,5:00:00,21:00:00,2024-04-26
TMP 3D,BEC - Baleendah,1,Thursday,5:00:00,21:00:00,2024-04-26
TMP 3D,BEC - Baleendah,1,Friday,5:00:00,21:00:00,2024-04-26
TMP 3D,BEC - Baleendah,1,Saturday,5:00:00,21:00:00,2024-04-26
TMP 4D,Leuwipanjang - Dago,0,Sunday,4:30:00,19:30:00,2024-04-26
TMP 4D,Leuwipanjang - Dago,0,Monday,4:30:00,19:30:00,2024-04-26
TMP 4D,Leuwipanjang - Dago,0,Tuesday,4:30:00,19:30:00,2024-04-26
TMP 4D,Leuwipanjang - Dago,0,Wednesday,4:30:00,19:30:00,2024-04-26
TMP 4D,Leuwipanjang - Dago,0,Thursday,4:30:00,19:30:00,2024-04-26
TMP 4D,Leuwipanjang - Dago,0,Friday,4:30:00,19:30:00,2024-04-26
TMP 4D,Leuwipanjang - Dago,0,Saturday,4:30:00,19:30:00,2024-04-26
TMP 4D,Dago - Leuwipanjang,1,Sunday,5:00:00,20:00:00,2024-04-26
TMP 4D,Dago - Leuwipanjang,1,Monday,5:00:00,20:00:00,2024-04-26
TMP 4D,Dago - Leuwipanjang,1,Tuesday,5:00:00,20:00:00,2024-04-26
TMP 4D,Dago - Leuwipanjang,1,Wednesday,5:00:00,20:00:00,2024-04-26
TMP 4D,Dago - Leuwipanjang,1,Thursday,5:00:00,20:00:00,2024-04-26
TMP 4D,Dago - Leuwipanjang,1,Friday,5:00:00,20:00:00,2024-04-26
TMP 4D,Dago - Leuwipanjang,1,Saturday,5:00:00,20:00:00,2024-04-26
TMP 5D,Dipatiukur - Jatinangor via Moh Toha,0,Sunday,4:30:00,19:30:00,2024-04-26
TMP 5D,Dipatiukur - Jatinangor via Moh Toha,0,Monday,4:30:00,19:30:00,2024-04-26
TMP 5D,Dipatiukur - Jatinangor via Moh Toha,0,Tuesday,4:30:00,19:30:00,2024-04-26
TMP 5D,Dipatiukur - Jatinangor via Moh Toha,0,Wednesday,4:30:00,19:30:00,2024-04-26
TMP 5D,Dipatiukur - Jatinangor via Moh Toha,0,Thursday,4:30:00,19:30:00,2024-04-26
TMP 5D,Dipatiukur - Jatinangor via Moh Toha,0,Friday,4:30:00,19:30:00,2024-04-26
TMP 5D,Dipatiukur - Jatinangor via Moh Toha,0,Saturday,4:30:00,19:30:00,2024-04-26
TMP 5D,Jatinangor - Dipatiukur via Moh Toha ,1,Sunday,5:37:00,20:37:00,2024-04-26
TMP 5D,Jatinangor - Dipatiukur via Moh Toha ,1,Monday,5:37:00,20:37:00,2024-04-26
TMP 5D,Jatinangor - Dipatiukur via Moh Toha ,1,Tuesday,5:37:00,20:37:00,2024-04-26
TMP 5D,Jatinangor - Dipatiukur via Moh Toha ,1,Wednesday,5:37:00,20:37:00,2024-04-26
TMP 5D,Jatinangor - Dipatiukur via Moh Toha ,1,Thursday,5:37:00,20:37:00,2024-04-26
TMP 5D,Jatinangor - Dipatiukur via Moh Toha ,1,Friday,5:37:00,20:37:00,2024-04-26
TMP 5D,Jatinangor - Dipatiukur via Moh Toha ,1,Saturday,5:37:00,20:37:00,2024-04-26
TMB F1,Gunung Batu - Stasiun Hall (Feeder),0,Sunday,7:00:00,16:55:00,2024-04-26
TMB F1,Gunung Batu - Stasiun Hall (Feeder),0,Monday,6:00:00,15:55:00,2024-04-26
TMB F1,Gunung Batu - Stasiun Hall (Feeder),0,Tuesday,6:00:00,15:55:00,2024-04-26
TMB F1,Gunung Batu - Stasiun Hall (Feeder),0,Wednesday,6:00:00,15:55:00,2024-04-26
TMB F1,Gunung Batu - Stasiun Hall (Feeder),0,Thursday,6:00:00,15:55:00,2024-04-26
TMB F1,Gunung Batu - Stasiun Hall (Feeder),0,Friday,6:00:00,15:55:00,2024-04-26
TMB F1,Gunung Batu - Stasiun Hall (Feeder),0,Saturday,7:00:00,16:55:00,2024-04-26
TMB F1,Stasiun Hall - Gunung Batu (Feeder),1,Sunday,7:00:00,16:55:00,2024-04-26
TMB F1,Stasiun Hall - Gunung Batu (Feeder),1,Monday,6:00:00,15:55:00,2024-04-26
TMB F1,Stasiun Hall - Gunung Batu (Feeder),1,Tuesday,6:00:00,15:55:00,2024-04-26
TMB F1,Stasiun Hall - Gunung Batu (Feeder),1,Wednesday,6:00:00,15:55:00,2024-04-26
